state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CO,4/21/2020,1166.980783,1114.907899,1219.053668,0.09966172261,0.09304207899,0.1062813662,,,
CT,4/21/2020,2763.54276,2725.187098,2801.898422,0.2822427541,0.2619527072,0.3025328009,,,
DC,4/21/2020,654.704059,630.9611613,678.4469567,0.1968306922,0.1712519995,0.222409385,,,
DE,4/21/2020,363.5789474,350.7800679,376.3778269,0.1399286988,0.1038058956,0.1760515019,,,
FL,4/21/2020,4809.096984,4717.841273,4900.352695,0.07837820595,0.0753373199,0.08141909199,,,
GA,4/21/2020,3239.023787,3177.464506,3300.583068,0.1459485958,0.1381699762,0.1537272154,,,
GU,4/21/2020,14.5408805,9.673479507,19.4082815,0.05714285714,0.01461995833,0.09966575595,,,
HI,4/21/2020,41.53654391,34.65886311,48.41422471,0.01781326781,0.008040720376,0.02758581525,,,
IA,4/21/2020,356.6308419,331.4640865,381.7975974,0.04495480088,0.03840112561,0.05150847615,,,
ID,4/21/2020,83.29809004,76.2235076,90.37267248,0.02028397566,0.00949290284,0.03107504848,,,
IL,4/21/2020,4282.548424,4193.494705,4371.602143,0.1450197966,0.1396711558,0.1503684374,,,
IN,4/21/2020,1824.708282,1765.503514,1883.91305,0.104323065,0.09826007031,0.1103860596,,,
KS,4/21/2020,196.1798995,180.0651365,212.2946625,0.02286228623,0.0175367462,0.02818782626,,,
KY,4/21/2020,633.6174696,604.333499,662.9014402,0.04447409384,0.03889926222,0.05004892546,,,
LA,4/21/2020,1948.159986,1900.780944,1995.539029,0.1408888889,0.1310747558,0.150703022,,,
MA,4/21/2020,4814.631547,4718.801093,4910.462001,0.3070175439,0.2984886241,0.3155464636,,,
MD,4/21/2020,1947.832136,1922.618076,1973.046196,0.2224358974,0.1960840876,0.2487877072,,,
ME,4/21/2020,81.22641509,74.74534366,87.70748653,0.02604166667,0.01100766868,0.04107566466,,,
MI,4/21/2020,4186.048343,4136.453949,4235.642737,0.1696304391,0.1587196851,0.1805411931,,,
MN,4/21/2020,536.2656386,509.4079916,563.1232855,0.038392254,0.03311162392,0.04367288407,,,
MO,4/21/2020,1061.174272,1035.07548,1087.273064,0.0527109342,0.04536114352,0.06006072488,,,
MS,4/21/2020,665.067878,635.1950621,694.940694,0.08569641368,0.075620393,0.09577243436,,,
MT,4/21/2020,67.63053924,57.81737087,77.44370761,0.02197802198,0.01356329344,0.03039275052,,,
NC,4/21/2020,819.1694991,782.3974441,855.9415541,0.03610625099,0.0324704023,0.03974209969,,,
ND,4/21/2020,100.3961814,83.87662298,116.9157398,0.03214285714,0.02490834172,0.03937737256,,,
NE,4/21/2020,305.7613568,290.5472003,320.9755132,0.05501250284,0.04188591855,0.06813908714,,,
NH,4/21/2020,143.4931866,128.8483391,158.138034,0.04555198285,0.0341472043,0.0569567614,,,
NJ,4/21/2020,6430.797814,6325.682165,6535.913464,0.3634980989,0.3550424564,0.3719537414,,,
NM,4/21/2020,335.8499464,309.142346,362.5575469,0.08465945258,0.07351303192,0.09580587324,,,
NV,4/21/2020,698.2922824,668.283054,728.3015108,0.09241755934,0.08168018995,0.1031549287,,,
NY,4/21/2020,17325.26583,17206.28062,17444.25105,0.3453305383,0.3380313222,0.3526297543,,,
OH,4/21/2020,1542.37402,1480.957973,1603.790067,0.04892555641,0.04601496953,0.05183614329,,,
OK,4/21/2020,521.6322731,506.4701474,536.7943988,0.04454580745,0.03376208367,0.05532953124,,,
OR,4/21/2020,323.7862797,300.7885062,346.7840532,0.04249291785,0.03569642445,0.04928941124,,,
PA,4/21/2020,3708.882086,3639.261837,3778.502334,0.1176136657,0.1118871147,0.1233402167,,,
PR,4/21/2020,395.4679666,361.2887312,429.647202,0.04211663067,0.03758227009,0.04665099125,,,
RI,4/21/2020,528.7200929,512.0733825,545.3668033,0.2048643592,0.1672727127,0.2424560057,,,
SC,4/21/2020,508.77629,499.6492928,517.9032872,0.04794790845,0.02873404931,0.06716176759,,,
SD,4/21/2020,19.76736672,12.00885392,27.52587952,0.006230529595,0.003164726378,0.009296332812,,,
TN,4/21/2020,633.5715834,602.3295339,664.813633,0.03234806871,0.02849913749,0.03619699993,,,
TX,4/21/2020,2881.194932,2817.652663,2944.737201,0.04469147575,0.04211029883,0.04727265267,,,
UT,4/21/2020,216.0210732,208.594228,223.4479184,0.0441370224,0.02231442492,0.06595961988,,,
VA,4/21/2020,1105.12873,1054.984734,1155.272727,0.05841287933,0.05419919185,0.0626265668,,,
VT,4/21/2020,37.47648262,33.38971639,41.56324885,0.02879581152,0.002506923545,0.05508469949,,,
WA,4/21/2020,889.0544447,855.2152773,922.8936121,0.06575152843,0.05877786919,0.07272518768,,,
WI,4/21/2020,573.0810204,537.1230537,609.0389871,0.038587991,0.03462449223,0.04255148978,,,
WV,4/21/2020,289.1179652,278.0957687,300.1401617,0.04509423992,0.03008614471,0.06010233513,,,
WY,4/21/2020,42.34615385,34.7802948,49.91201289,0.02903225806,0.01471896663,0.0433455495,,,
CW,4/21/2020,82903.5855,82555.34567,83251.82532,0.1057926951,0.1047491107,0.1068362796,,,
AK,4/22/2020,52.0597723,44.588184,59.53136059,0.03507109005,0.01767130864,0.05247087145,,,
AL,4/22/2020,807.1926978,769.8923121,844.4930835,0.05976490582,0.05397753225,0.06555227939,,,
AR,4/22/2020,165.5744525,152.4584658,178.6904391,0.01741907389,0.01240599467,0.0224321531,,,
AZ,4/22/2020,791.4158298,764.5980926,818.233567,0.06120128192,0.05297084256,0.06943172127,,,
CA,4/22/2020,4624.855187,4528.968342,4720.742033,0.06759508638,0.06507002005,0.07012015272,,,
CO,4/22/2020,1188.887807,1136.387005,1241.388609,0.1018808777,0.09518553484,0.1085762206,,,
CT,4/22/2020,2517.032529,2489.809666,2544.255391,0.2284591353,0.203585125,0.2533331457,,,
DC,4/22/2020,676.897417,652.8572196,700.9376143,0.2035878181,0.1776780338,0.2294976024,,,
DE,4/22/2020,389.0526316,375.8907191,402.2145441,0.15,0.1127862593,0.1872137407,,,
FL,4/22/2020,3155.053324,3079.884372,3230.222276,0.05110488442,0.04862658219,0.05358318665,,,
GA,4/22/2020,3211.705219,3151.005925,3272.404512,0.1442168425,0.136405814,0.1520278711,,,
GU,4/22/2020,9.088050314,5.196550143,12.97955049,0.03571428571,0.001717113886,0.06971145754,,,
HI,4/22/2020,27.21359773,21.62921492,32.79798055,0.0116635973,0.003733577543,0.01959361705,,,
IA,4/22/2020,340.6777426,315.9942504,365.3612348,0.04272460938,0.03635928508,0.04908993367,,,
ID,4/22/2020,65.44849932,59.16352454,71.7334741,0.01589595376,0.006334229585,0.02545767793,,,
IL,4/22/2020,4323.680012,4234.486988,4412.873036,0.1473332297,0.1419224319,0.1527440274,,,
IN,4/22/2020,1657.116074,1599.73833,1714.493818,0.09801746846,0.09209816938,0.1039367675,,,
KS,4/22/2020,188.650145,173.4295876,203.8707024,0.02182880715,0.01643958038,0.02721803392,,,
KY,4/22/2020,662.0717463,631.9277218,692.2157707,0.04651685393,0.04086443602,0.05216927185,,,
LA,4/22/2020,1854.57766,1808.145421,1901.0099,0.1360352224,0.126311335,0.1457591098,,,
MA,4/22/2020,5069.221835,4969.584729,5168.858941,0.3222992045,0.3138777275,0.3307206815,,,
MD,4/22/2020,2392.559491,2318.904137,2466.214844,0.2589048379,0.2488974215,0.2689122542,,,
ME,4/22/2020,84.25688073,77.48867251,91.02508896,0.02712886209,0.0121483959,0.04210932829,,,
MI,4/22/2020,4084.308368,4035.226646,4133.390091,0.1664501948,0.1555907353,0.1773096543,,,
MN,4/22/2020,520.403684,493.7971239,547.010244,0.03724668855,0.03206911708,0.04242426003,,,
MO,4/22/2020,1019.294394,998.2784965,1040.310291,0.05214260829,0.04310819488,0.0611770217,,,
MS,4/22/2020,631.9157411,603.1359637,660.6955185,0.08219461698,0.07212486698,0.09226436697,,,
MT,4/22/2020,46.6972771,38.5147253,54.87982889,0.01517530089,0.00815881554,0.02219178624,,,
NC,4/22/2020,763.8676376,729.2848788,798.4503964,0.03276986951,0.02924894239,0.03629079663,,,
ND,4/22/2020,63.16216216,50.12429135,76.20003297,0.0202247191,0.01438604216,0.02606339604,,,
NE,4/22/2020,311.7547784,296.1915416,327.3180151,0.05549263873,0.04255506189,0.06843021557,,,
NH,4/22/2020,160.3747379,144.937016,175.8124599,0.05104782375,0.03899328809,0.06310235941,,,
NJ,4/22/2020,6329.237437,6224.34775,6434.127125,0.3537085352,0.3453360708,0.3620809996,,,
NM,4/22/2020,285.4362482,261.434611,309.4378853,0.07110091743,0.06052994318,0.08167189168,,,
NV,4/22/2020,666.5517241,637.165577,695.9378712,0.08827238335,0.07775132433,0.09879344238,,,
NY,4/22/2020,16364.02075,16249.78722,16478.25428,0.3301467579,0.3227096301,0.3375838857,,,
OH,4/22/2020,1452.416916,1392.680025,1512.153807,0.04572355861,0.04291758391,0.04852953331,,,
OK,4/22/2020,420.1981221,406.5639919,433.8322524,0.03604832424,0.02625736939,0.04583927909,,,
OR,4/22/2020,294.5814625,272.4520196,316.7109055,0.03850724982,0.03207992604,0.0449345736,,,
PA,4/22/2020,4499.450727,4411.431901,4587.469552,0.144183543,0.1387979578,0.1495691282,,,
PR,4/22/2020,365.0473538,332.1535207,397.9411868,0.03887688985,0.03451305613,0.04324072356,,,
RI,4/22/2020,527.5129694,510.823106,544.2028329,0.1989076013,0.1622306397,0.2355845629,,,
SC,4/22/2020,508.77629,499.6492474,517.9033326,0.0479384494,0.02872828529,0.0671486135,,,
SD,4/22/2020,21.16955017,13.07417779,29.26492256,0.006420545746,0.003393284797,0.009447806695,,,
TN,4/22/2020,683.0277372,650.4046489,715.6508255,0.03480706689,0.0308509544,0.03876317938,,,
TX,4/22/2020,2723.36879,2661.684887,2785.052693,0.04246172411,0.03992954709,0.04499390113,,,
UT,4/22/2020,201.880831,194.4771384,209.2845237,0.04113506379,0.02066904482,0.06160108277,,,
VA,4/22/2020,1161.732885,1110.402494,1213.063276,0.06140475851,0.05709137626,0.06571814077,,,
VT,4/22/2020,33.49865952,29.87976306,37.11755597,0.02559726962,-0.0008796904517,0.0520742297,,,
WA,4/22/2020,817.2383025,784.5940416,849.8825634,0.06043065524,0.05374888645,0.06711242404,,,
WI,4/22/2020,542.7767816,508.3740868,577.1794765,0.03655737705,0.03262440768,0.04049034641,,,
WV,4/22/2020,263.8745036,238.2412334,289.5077737,0.03842716711,0.03288947658,0.04396485765,,,
WY,4/22/2020,47.05128205,39.08942509,55.01313901,0.03225806452,0.0171956138,0.04732051523,,,
CW,4/22/2020,79574.79895,79224.71595,79924.88195,0.1009423422,0.09994647359,0.1019382108,,,
AK,4/23/2020,25.33768844,19.72530627,30.95007061,0.01658536585,0.005421191011,0.0277495407,,,
AL,4/23/2020,751.67463,713.9662669,789.3829931,0.05498701695,0.04969315761,0.0602808763,,,
AR,4/23/2020,309.9640154,290.443192,329.4848388,0.0366177251,0.0296754148,0.04356003541,,,
AZ,4/23/2020,800.0956341,772.4945706,827.6966975,0.06500829187,0.05654843839,0.07346814536,,,
CA,4/23/2020,5014.255002,4957.916224,5070.59378,0.07087020015,0.06638021643,0.07536018388,,,
CO,4/23/2020,1112.67705,1061.794769,1163.559332,0.09862199406,0.09191039037,0.1053335977,,,
CT,4/23/2020,2478.1723,2451.091615,2505.252985,0.2245246957,0.1998253993,0.2492239921,,,
DC,4/23/2020,618.7323643,591.8428043,645.6219242,0.1947395043,0.1723358479,0.2171431607,,,
DE,4/23/2020,368.2105263,355.3654928,381.0555598,0.1446111869,0.1076162443,0.1816061295,,,
FL,4/23/2020,3308.366657,3231.452415,3385.2809,0.05546924069,0.05285242158,0.0580860598,,,
GA,4/23/2020,3235.500615,3173.637452,3297.363778,0.1459817964,0.1382399268,0.153723666,,,
GU,4/23/2020,7.270440252,3.776909123,10.76397138,0.02857142857,-0.001948980741,0.05909183788,,,
HI,4/23/2020,47.26572238,39.93817126,54.5932735,0.02025782689,0.009852446908,0.03066320687,,,
IA,4/23/2020,367.2168367,341.1860418,393.2476316,0.0476814252,0.04098016941,0.054382681,,,
ID,4/23/2020,61.87858117,55.76536899,67.99179336,0.01523586288,0.005807377054,0.0246643487,,,
IL,4/23/2020,4466.094958,4376.598581,4555.591336,0.1514511873,0.1459347816,0.156967593,,,
IN,4/23/2020,1579.768364,1523.677937,1635.858792,0.09583392578,0.0898993336,0.101768518,,,
KS,4/23/2020,201.4365954,186.3780279,216.4951629,0.02331349206,0.01750463085,0.02912235327,,,
KY,4/23/2020,607.2246397,579.9853143,634.463965,0.04490520013,0.03885654376,0.05095385651,,,
LA,4/23/2020,1791.072687,1742.484746,1839.660627,0.1321053916,0.123040321,0.1411704621,,,
MA,4/23/2020,4770.557491,4673.04366,4868.071322,0.3102362205,0.3018060024,0.3186664386,,,
MD,4/23/2020,1917.100893,1896.432602,1937.769185,0.2283322601,0.1955827218,0.2610817985,,,
ME,4/23/2020,79.39090909,73.78913219,84.99268599,0.02651232263,0.008812677105,0.04421196815,,,
MI,4/23/2020,3751.511618,3704.034031,3798.989206,0.1551382898,0.1445328635,0.165743716,,,
MN,4/23/2020,516.1892415,489.7520005,542.6264825,0.03833528722,0.03297832708,0.04369224736,,,
MO,4/23/2020,986.4996115,954.2224633,1018.77676,0.05342695772,0.04740785765,0.05944605778,,,
MS,4/23/2020,665.5750529,635.2663182,695.8837875,0.08582961547,0.07588452699,0.09577470394,,,
MT,4/23/2020,45.57366433,37.42987111,53.71745754,0.01762114537,0.009455349018,0.02578694173,,,
NC,4/23/2020,856.0659498,817.0171379,895.1147618,0.03675496689,0.03327193756,0.04023799622,,,
ND,4/23/2020,82.36123348,67.60387947,97.11858749,0.02863961814,0.02139773927,0.03588149701,,,
NE,4/23/2020,314.6266094,298.8662014,330.3870174,0.05782792666,0.04454748448,0.07110836883,,,
NH,4/23/2020,165.9251195,150.0896173,181.7606217,0.05294759825,0.04078292138,0.06511227513,,,
NJ,4/23/2020,6057.461749,5954.479111,6160.444386,0.3514146341,0.3429123597,0.3599169086,,,
NM,4/23/2020,255.5418145,232.5110659,278.5725631,0.07048748353,0.05955871227,0.08141625479,,,
NV,4/23/2020,651.1960552,623.2105186,679.1815918,0.0906581741,0.07934166076,0.1019746874,,,
NY,4/23/2020,15233.82127,15121.17949,15346.46304,0.314454776,0.3071027509,0.3218068011,,,
OH,4/23/2020,1337.564719,1279.734319,1395.395118,0.04497941083,0.0421258808,0.04783294086,,,
OK,4/23/2020,363.7156997,344.2843199,383.1470794,0.03371075656,0.02727078206,0.04015073106,,,
OR,4/23/2020,271.6207124,250.4778463,292.7635785,0.0352968677,0.02910989587,0.04148383952,,,
PA,4/23/2020,4208.02283,4119.326127,4296.719534,0.1413616625,0.1361045584,0.1466187667,,,
PR,4/23/2020,197.7339833,173.3314576,222.136509,0.02346570397,0.01985826949,0.02707313845,,,
RI,4/23/2020,447.8428184,432.3942307,463.2914061,0.1915332989,0.1530271766,0.2300394212,,,
SC,4/23/2020,507.7294252,498.6109892,516.8478612,0.04777383767,0.02860825492,0.06693942042,,,
SD,4/23/2020,26.46193772,17.4242109,35.49966453,0.009310986965,0.005390084869,0.01323188906,,,
TN,4/23/2020,678.9203085,645.6367864,712.2038306,0.03530286139,0.0313720359,0.03923368688,,,
TX,4/23/2020,2769.680827,2706.169749,2833.191904,0.04344324057,0.04092964376,0.04595683739,,,
UT,4/23/2020,227.843122,220.2269697,235.4592742,0.04694419841,0.024377045,0.06951135181,,,
VA,4/23/2020,1132.08309,1081.43428,1182.731899,0.0622314417,0.05780506438,0.06665781901,,,
VT,4/23/2020,39.08176944,35.18410115,42.97943773,0.03116651825,0.001405711885,0.06092732462,,,
WA,4/23/2020,818.8038931,786.1629532,851.4448331,0.06241794964,0.05553034406,0.06930555522,,,
WI,4/23/2020,493.5036787,460.5662448,526.4411126,0.03453608247,0.03064714016,0.03842502479,,,
WV,4/23/2020,229.3053188,219.2526509,239.3579867,0.03660746647,0.02313013975,0.05008479319,,,
WY,4/23/2020,39.71400966,33.09793419,46.33008513,0.02729044834,0.01187679657,0.04270410012,,,
CW,4/23/2020,76853.61768,76523.18252,77184.05283,0.1002052097,0.09915697226,0.1012534472,,,
AK,4/24/2020,25.33768844,19.72530627,30.95007061,0.01658536585,0.005421191011,0.0277495407,,,
AL,4/24/2020,679.9543234,644.4331809,715.4754659,0.05061372935,0.04541692338,0.05581053532,,,
AR,4/24/2020,179.3057819,164.4911465,194.1204172,0.02015323118,0.01503259372,0.02527386864,,,
AZ,4/24/2020,758.3638554,731.6995582,785.0281526,0.06226415094,0.05385212524,0.07067617665,,,
CA,4/24/2020,5187.048259,5127.749419,5246.347099,0.07452908907,0.07006066349,0.07899751465,,,
CO,4/24/2020,1093.515166,1042.868462,1144.161871,0.09709270433,0.09044317804,0.1037422306,,,
CT,4/24/2020,2374.949123,2352.06015,2397.838097,0.2159960746,0.1875743827,0.2444177664,,,
DC,4/24/2020,581.7691321,555.818602,607.7196622,0.2023476803,0.1784542903,0.2262410702,,,
DE,4/24/2020,391.3684211,378.1972947,404.5395474,0.1538461538,0.1158774996,0.1918148081,,,
FL,4/24/2020,3123.305433,3048.566844,3198.044022,0.05231103503,0.04976287684,0.05485919321,,,
GA,4/24/2020,3067.324401,3007.828269,3126.820532,0.1391056004,0.1313731363,0.1468380646,,,
GU,4/24/2020,7.270440252,3.776909123,10.76397138,0.02857142857,-0.001948980741,0.05909183788,,,
HI,4/24/2020,13.22406277,7.972401772,18.47572377,0.006198347107,0.001692348364,0.01070434585,,,
IA,4/24/2020,304.668914,280.8576808,328.4801472,0.03957023061,0.03343876286,0.04570169835,,,
ID,4/24/2020,36.88915416,32.15432097,41.62398735,0.009066978649,0.001777199799,0.0163567575,,,
IL,4/24/2020,4236.198632,4145.116717,4327.280546,0.1475225225,0.1422183061,0.1528267389,,,
IN,4/24/2020,1582.259174,1526.14694,1638.371408,0.09362054681,0.08781108623,0.09943000739,,,
KS,4/24/2020,205.4224344,191.2670573,219.5778114,0.02364654636,0.01738090565,0.02991218707,,,
KY,4/24/2020,626.144924,602.2768332,650.0130149,0.04415900994,0.03736541828,0.05095260159,,,
LA,4/24/2020,1709.843854,1661.539289,1758.148419,0.1258680556,0.1171178858,0.1346182253,,,
MA,4/24/2020,4827.061556,4729.169148,4924.953964,0.3130070662,0.3045684829,0.3214456495,,,
MD,4/24/2020,2739.144695,2659.424567,2818.864822,0.2885017422,0.2786101446,0.2983933397,,,
ME,4/24/2020,67.30188679,61.39074859,73.213025,0.02217973231,0.008085015185,0.03627444944,,,
MI,4/24/2020,3620.202576,3573.41093,3666.994221,0.1496094939,0.1391641827,0.160054805,,,
MN,4/24/2020,457.0685693,439.4335125,474.7036261,0.037040715,0.0292706873,0.04481074269,,,
MO,4/24/2020,998.4577416,976.7260733,1020.18941,0.05038849588,0.04192993584,0.05884705592,,,
MS,4/24/2020,679.8378448,649.7584776,709.9172121,0.09009201798,0.07962248676,0.1005615492,,,
MT,4/24/2020,32.55261738,25.64610105,39.4591337,0.01082837033,0.004870543828,0.01678619683,,,
NC,4/24/2020,835.4378546,797.3719626,873.5037467,0.03639940974,0.03285970099,0.03993911849,,,
ND,4/24/2020,100.3961814,83.90196883,116.8903939,0.03511053316,0.02722019628,0.04300087004,,,
NE,4/24/2020,327.8871149,309.383985,346.3902448,0.06077203965,0.04892140063,0.07262267866,,,
NH,4/24/2020,128.2997904,114.4179515,142.1816292,0.04086021505,0.03001476201,0.0517056681,,,
NJ,4/24/2020,6150.415612,6046.394595,6254.436628,0.3703621908,0.3617501022,0.3789742794,,,
NM,4/24/2020,281.8124683,257.7022854,305.9226513,0.07627666451,0.06505014216,0.08750318686,,,
NV,4/24/2020,645.9203612,617.0184866,674.8222359,0.08990501436,0.07902932572,0.100780703,,,
NY,4/24/2020,14451.91614,14342.12892,14561.70335,0.3018215985,0.2944480404,0.3091951567,,,
OH,4/24/2020,1445.801134,1386.192656,1505.409613,0.05019674572,0.0471240941,0.05326939734,,,
OK,4/24/2020,442.9115342,428.9319591,456.8911092,0.03855278766,0.02836688778,0.04873868754,,,
OR,4/24/2020,258.880532,237.7133972,280.0476667,0.03515923567,0.02900257614,0.0413158952,,,
PA,4/24/2020,4075.12339,3984.751422,4165.495357,0.1410685946,0.1359178831,0.1462193061,,,
PR,4/24/2020,197.7339833,173.3307537,222.1372129,0.02340936375,0.01981048676,0.02700824073,,,
RI,4/24/2020,549.2411924,532.6519932,565.8303916,0.2398523985,0.1976313791,0.282073418,,,
SC,4/24/2020,503.541966,494.4629257,512.6210063,0.04813369359,0.02874728588,0.06752010129,,,
SD,4/24/2020,27.65822785,18.37277852,36.94367718,0.00946969697,0.0055889702,0.01335042374,,,
TN,4/24/2020,664.0959018,631.1312643,697.0605393,0.03489465764,0.03097003866,0.03881927662,,,
TX,4/24/2020,2714.036867,2651.232728,2776.841007,0.04224446217,0.0397696153,0.04471930904,,,
UT,4/24/2020,193.4517073,186.4076899,200.4957248,0.03982300885,0.01896959874,0.06067641896,,,
VA,4/24/2020,1105.12873,1055.048198,1155.209263,0.06079478055,0.05641482204,0.06517473905,,,
VT,4/24/2020,21.57736878,18.45811708,24.69662047,0.01731996354,-0.003641462722,0.0382813898,,,
WA,4/24/2020,911.1737396,876.8688793,945.4785998,0.06937656455,0.06214648187,0.07660664722,,,
WI,4/24/2020,536.9023787,502.5143902,571.2903673,0.03775883069,0.03369993547,0.04181772592,,,
WV,4/24/2020,240.7107164,229.5511446,251.8702883,0.03835464147,0.02565774795,0.05105153499,,,
WY,4/24/2020,22.69371981,17.66480362,27.722636,0.01651186791,0.004106687795,0.02891704802,,,
CW,4/24/2020,73166.8134,72841.66053,73491.96626,0.09526632362,0.09424800257,0.09628464467,,,
AK,4/25/2020,7.070321812,3.644111768,10.49653186,0.004750593824,-0.0005506525181,0.01005184017,,,
AL,4/25/2020,755.927587,717.5237097,794.3314644,0.05654569021,0.0512091787,0.06188220173,,,
