str_date,end_date,pm10,pm25,temperature,humidity,location
2020-03-13 12:00:00,2020-03-13 13:00:00,67.18666666666667,65.18666666666667,32.96,42.1384,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 13:00:00,2020-03-13 14:00:00,78.62666666666667,76.62666666666667,32.12293333333333,49.486799999999995,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 14:00:00,2020-03-13 15:00:00,81.37333333333333,79.37333333333333,31.665466666666664,52.3453,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 15:00:00,2020-03-13 16:00:00,80.06666666666668,78.06666666666668,31.07026666666667,53.47729999999999,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 16:00:00,2020-03-13 17:00:00,81.44,79.44,30.4256,55.1148,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 17:00:00,2020-03-13 18:00:00,95.55000000000001,93.36,29.588,59.534475,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 18:00:00,2020-03-13 19:00:00,96.2,93.97333333333334,28.8104,58.4272,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 19:00:00,2020-03-13 20:00:00,100.32,97.96,28.0276,60.2432,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 20:00:00,2020-03-13 21:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 21:00:00,2020-03-13 22:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 22:00:00,2020-03-13 23:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 23:00:00,2020-03-14 00:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 00:00:00,2020-03-14 01:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 01:00:00,2020-03-14 02:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 02:00:00,2020-03-14 03:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 03:00:00,2020-03-14 04:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 04:00:00,2020-03-14 05:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 05:00:00,2020-03-14 06:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 06:00:00,2020-03-14 07:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 07:00:00,2020-03-14 08:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 08:00:00,2020-03-14 09:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 09:00:00,2020-03-14 10:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 10:00:00,2020-03-14 11:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 11:00:00,2020-03-14 12:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-14 12:00:00,2020-03-14 13:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
